Helsinki-NLP/opus-mt-en-poz,512,None,24
Helsinki-NLP/opus-mt-en-zle,512,None,24
Helsinki-NLP/opus-mt-eo-bg,512,None,24
Helsinki-NLP/opus-mt-eo-hu,512,None,24
Helsinki-NLP/opus-mt-es-ilo,512,None,24
Helsinki-NLP/opus-mt-es-lt,512,None,24
Helsinki-NLP/opus-mt-fi-gaa,512,None,24
Helsinki-NLP/opus-mt-fi-mt,512,None,24
Helsinki-NLP/opus-mt-fi-no,512,None,24
Helsinki-NLP/opus-mt-fi-ro,512,None,24
Helsinki-NLP/opus-mt-fi-sg,512,None,24
Helsinki-NLP/opus-mt-fi-sk,512,None,24
Helsinki-NLP/opus-mt-fi-tr,512,None,24
Helsinki-NLP/opus-mt-fr-crs,512,None,24
Helsinki-NLP/opus-mt-fr-ho,512,None,24
Helsinki-NLP/opus-mt-fr-lg,512,None,24
Helsinki-NLP/opus-mt-fr-loz,512,None,24
Helsinki-NLP/opus-mt-fr-mfe,512,None,24
Helsinki-NLP/opus-mt-gmw-en,512,None,24
Helsinki-NLP/opus-mt-guw-es,512,None,24
Helsinki-NLP/opus-mt-ha-es,512,None,24
Helsinki-NLP/opus-mt-ha-fr,512,None,24
Helsinki-NLP/opus-mt-hil-de,512,None,24
Helsinki-NLP/opus-mt-ig-fi,512,None,24
Helsinki-NLP/opus-mt-ig-sv,512,None,24
Helsinki-NLP/opus-mt-is-eo,512,None,24
Helsinki-NLP/opus-mt-iso-fr,512,None,24
Helsinki-NLP/opus-mt-ja-bg,512,None,24
Helsinki-NLP/opus-mt-ja-fi,512,None,24
Helsinki-NLP/opus-mt-ja-it,512,None,24
Helsinki-NLP/opus-mt-ka-ru,512,None,24
Helsinki-NLP/opus-mt-kqn-es,512,None,24
Helsinki-NLP/opus-mt-lv-sv,512,None,24
Helsinki-NLP/opus-mt-mh-fi,512,None,24
Helsinki-NLP/opus-mt-nl-af,512,None,24
Helsinki-NLP/opus-mt-sl-uk,512,None,24
Helsinki-NLP/opus-mt-st-es,512,None,24
Helsinki-NLP/opus-mt-st-fi,512,None,24
Helsinki-NLP/opus-mt-sv-NORWAY,512,None,24
Helsinki-NLP/opus-mt-sv-bzs,512,None,24
Helsinki-NLP/opus-mt-sv-ha,512,None,24
Helsinki-NLP/opus-mt-sv-mos,512,None,24
Helsinki-NLP/opus-mt-sv-pis,512,None,24
Helsinki-NLP/opus-mt-sv-ve,512,None,24
Helsinki-NLP/opus-mt-tiv-sv,512,None,24
Helsinki-NLP/opus-mt-tl-de,512,None,24
Helsinki-NLP/opus-mt-tll-en,512,None,24
Helsinki-NLP/opus-mt-to-es,512,None,24
Helsinki-NLP/opus-mt-to-fr,512,None,24
Helsinki-NLP/opus-mt-toi-sv,512,None,24
Helsinki-NLP/opus-mt-ts-fr,512,None,24
Helsinki-NLP/opus-mt-tvl-en,512,None,24
Helsinki-NLP/opus-mt-tvl-es,512,None,24
Helsinki-NLP/opus-mt-ty-es,512,None,24
Narrativa/mbart-large-50-finetuned-opus-pt-en-translation,200,None,24
Helsinki-NLP/opus-mt-SCANDINAVIA-SCANDINAVIA,512,None,23
Helsinki-NLP/opus-mt-bg-sv,512,None,23
Helsinki-NLP/opus-mt-de-el,512,None,23
Helsinki-NLP/opus-mt-de-ht,512,None,23
Helsinki-NLP/opus-mt-de-niu,512,None,23
Helsinki-NLP/opus-mt-en-CELTIC,512,None,23
Helsinki-NLP/opus-mt-en-cpp,512,None,23
Helsinki-NLP/opus-mt-en-mkh,512,None,23
Helsinki-NLP/opus-mt-en-pqe,512,None,23
Helsinki-NLP/opus-mt-eo-pt,512,None,23
Helsinki-NLP/opus-mt-fi-bem,512,None,23
Helsinki-NLP/opus-mt-fi-pap,512,None,23
Helsinki-NLP/opus-mt-fi-toi,512,None,23
Helsinki-NLP/opus-mt-fi-ts,512,None,23
Helsinki-NLP/opus-mt-fr-guw,512,None,23
Helsinki-NLP/opus-mt-fr-ms,512,None,23
Helsinki-NLP/opus-mt-fr-to,512,None,23
Helsinki-NLP/opus-mt-gl-pt,512,None,23
Helsinki-NLP/opus-mt-ha-fi,512,None,23
Helsinki-NLP/opus-mt-ilo-fi,512,None,23
Helsinki-NLP/opus-mt-is-fr,512,None,23
Helsinki-NLP/opus-mt-ja-pl,512,None,23
Helsinki-NLP/opus-mt-kwy-en,512,None,23
Helsinki-NLP/opus-mt-lu-fr,512,None,23
Helsinki-NLP/opus-mt-lus-es,512,None,23
Helsinki-NLP/opus-mt-no-fr,512,None,23
Helsinki-NLP/opus-mt-nyk-en,512,None,23
Helsinki-NLP/opus-mt-phi-en,512,None,23
Helsinki-NLP/opus-mt-pis-fr,512,None,23
Helsinki-NLP/opus-mt-sg-fr,512,None,23
Helsinki-NLP/opus-mt-st-sv,512,None,23
Helsinki-NLP/opus-mt-sv-ase,512,None,23
Helsinki-NLP/opus-mt-sv-ceb,512,None,23
Helsinki-NLP/opus-mt-sv-hu,512,None,23
Helsinki-NLP/opus-mt-sv-pag,512,None,23
Helsinki-NLP/opus-mt-sv-sm,512,None,23
Helsinki-NLP/opus-mt-sv-srn,512,None,23
Helsinki-NLP/opus-mt-sv-tll,512,None,23
Helsinki-NLP/opus-mt-tll-sv,512,None,23
Helsinki-NLP/opus-mt-tn-es,512,None,23
Helsinki-NLP/opus-mt-tn-sv,512,None,23
Helsinki-NLP/opus-mt-tr-sv,512,None,23
Helsinki-NLP/opus-mt-tvl-sv,512,None,23
Helsinki-NLP/opus-mt-ve-es,512,None,23
Helsinki-NLP/opus-mt-war-sv,512,None,23
Helsinki-NLP/opus-mt-xh-fr,512,None,23
Helsinki-NLP/opus-mt-alv-en,512,None,22
Helsinki-NLP/opus-mt-bem-en,512,None,22
Helsinki-NLP/opus-mt-bem-es,512,None,22
Helsinki-NLP/opus-mt-bzs-sv,512,None,22
Helsinki-NLP/opus-mt-ca-nl,512,None,22
Helsinki-NLP/opus-mt-cs-sv,512,None,22
Helsinki-NLP/opus-mt-csg-es,512,None,22
Helsinki-NLP/opus-mt-da-fi,512,None,22
Helsinki-NLP/opus-mt-de-ms,512,None,22
Helsinki-NLP/opus-mt-de-nso,512,None,22
Helsinki-NLP/opus-mt-de-tl,512,None,22
Helsinki-NLP/opus-mt-efi-sv,512,None,22
Helsinki-NLP/opus-mt-en-gmw,512,None,22
Helsinki-NLP/opus-mt-en-nic,512,None,22
Helsinki-NLP/opus-mt-en-sal,512,None,22
Helsinki-NLP/opus-mt-eo-pl,512,None,22
Helsinki-NLP/opus-mt-es-loz,512,None,22
Helsinki-NLP/opus-mt-fi-lu,512,None,22
Helsinki-NLP/opus-mt-fi-sm,512,None,22
Helsinki-NLP/opus-mt-fi-sn,512,None,22
Helsinki-NLP/opus-mt-fr-bcl,512,None,22
Helsinki-NLP/opus-mt-he-de,512,None,22
Helsinki-NLP/opus-mt-ht-sv,512,None,22
Helsinki-NLP/opus-mt-hy-ru,512,None,22
Helsinki-NLP/opus-mt-it-is,512,None,22
Helsinki-NLP/opus-mt-it-lt,512,None,22
Helsinki-NLP/opus-mt-it-uk,512,None,22
Helsinki-NLP/opus-mt-ja-da,512,None,22
Helsinki-NLP/opus-mt-lus-sv,512,None,22
Helsinki-NLP/opus-mt-lv-fr,512,None,22
Helsinki-NLP/opus-mt-mfe-en,512,None,22
Helsinki-NLP/opus-mt-no-fi,512,None,22
Helsinki-NLP/opus-mt-nso-sv,512,None,22
Helsinki-NLP/opus-mt-pag-en,512,None,22
Helsinki-NLP/opus-mt-pl-ar,512,None,22
Helsinki-NLP/opus-mt-pt-eo,512,None,22
Helsinki-NLP/opus-mt-ru-et,512,None,22
Helsinki-NLP/opus-mt-sk-sv,512,None,22
Helsinki-NLP/opus-mt-srn-sv,512,None,22
Helsinki-NLP/opus-mt-sv-gil,512,None,22
Helsinki-NLP/opus-mt-sv-hr,512,None,22
Helsinki-NLP/opus-mt-sv-ilo,512,None,22
Helsinki-NLP/opus-mt-sv-kg,512,None,22
Helsinki-NLP/opus-mt-sv-kwy,512,None,22
Helsinki-NLP/opus-mt-sv-lv,512,None,22
Helsinki-NLP/opus-mt-sv-sk,512,None,22
Helsinki-NLP/opus-mt-sv-xh,512,None,22
Helsinki-NLP/opus-mt-sv-yap,512,None,22
Helsinki-NLP/opus-mt-tn-fr,512,None,22
Helsinki-NLP/opus-mt-tr-az,512,None,22
Helsinki-NLP/opus-mt-tr-uk,512,None,22
Helsinki-NLP/opus-mt-trk-en,512,None,22
Helsinki-NLP/opus-mt-tw-fi,512,None,22
Helsinki-NLP/opus-mt-uk-nl,512,None,22
Helsinki-NLP/opus-mt-zle-zle,512,None,22
Helsinki-NLP/opus-tatoeba-en-ro,512,None,22
NYTK/translation-marianmt-en-hu,512,None,22
Helsinki-NLP/opus-mt-aav-en,512,None,21
Helsinki-NLP/opus-mt-ar-it,512,None,21
Helsinki-NLP/opus-mt-bcl-fr,512,None,21
Helsinki-NLP/opus-mt-bg-eo,512,None,21
Helsinki-NLP/opus-mt-bg-uk,512,None,21
Helsinki-NLP/opus-mt-bi-fr,512,None,21
Helsinki-NLP/opus-mt-bi-sv,512,None,21
Helsinki-NLP/opus-mt-chk-es,512,None,21
Helsinki-NLP/opus-mt-crs-fr,512,None,21
Helsinki-NLP/opus-mt-csn-es,512,None,21
Helsinki-NLP/opus-mt-de-bi,512,None,21
Helsinki-NLP/opus-mt-eo-da,512,None,21
Helsinki-NLP/opus-mt-eo-fi,512,None,21
Helsinki-NLP/opus-mt-fi-bzs,512,None,21
Helsinki-NLP/opus-mt-fi-crs,512,None,21
Helsinki-NLP/opus-mt-fi-mk,512,None,21
Helsinki-NLP/opus-mt-fi-srn,512,None,21
Helsinki-NLP/opus-mt-fi-swc,512,None,21
Helsinki-NLP/opus-mt-fi-tn,512,None,21
Helsinki-NLP/opus-mt-fi-ty,512,None,21
Helsinki-NLP/opus-mt-fr-af,512,None,21
Helsinki-NLP/opus-mt-he-eo,512,None,21
Helsinki-NLP/opus-mt-he-uk,512,None,21
Helsinki-NLP/opus-mt-hu-fr,512,None,21
Helsinki-NLP/opus-mt-ig-es,512,None,21
Helsinki-NLP/opus-mt-itc-en,512,None,21
Helsinki-NLP/opus-mt-kwn-en,512,None,21
Helsinki-NLP/opus-mt-lv-es,512,None,21
Helsinki-NLP/opus-mt-ms-it,512,None,21
Helsinki-NLP/opus-mt-mt-fr,512,None,21
Helsinki-NLP/opus-mt-no-pl,512,None,21
Helsinki-NLP/opus-mt-rn-ru,512,None,21
Helsinki-NLP/opus-mt-sh-eo,512,None,21
Helsinki-NLP/opus-mt-sn-fr,512,None,21
Helsinki-NLP/opus-mt-sv-bcl,512,None,21
Helsinki-NLP/opus-mt-sv-bg,512,None,21
Helsinki-NLP/opus-mt-sv-efi,512,None,21
Helsinki-NLP/opus-mt-sv-fj,512,None,21
Helsinki-NLP/opus-mt-sv-he,512,None,21
Helsinki-NLP/opus-mt-sv-kqn,512,None,21
Helsinki-NLP/opus-mt-sv-niu,512,None,21
Helsinki-NLP/opus-mt-sv-umb,512,None,21
Helsinki-NLP/opus-mt-tl-es,512,None,21
Helsinki-NLP/opus-mt-toi-fi,512,None,21
Helsinki-NLP/opus-mt-az-tr,512,None,20
Helsinki-NLP/opus-mt-ceb-es,512,None,20
Helsinki-NLP/opus-mt-cpf-en,512,None,20
Helsinki-NLP/opus-mt-crs-de,512,None,20
Helsinki-NLP/opus-mt-el-ar,512,None,20
Helsinki-NLP/opus-mt-en-cpf,512,None,20
Helsinki-NLP/opus-mt-eo-he,512,None,20
Helsinki-NLP/opus-mt-eo-ro,512,None,20
Helsinki-NLP/opus-mt-es-tn,512,None,20
Helsinki-NLP/opus-mt-fi-af,512,None,20
Helsinki-NLP/opus-mt-mkh-en,512,None,20
Helsinki-NLP/opus-mt-nl-ca,512,None,20
Helsinki-NLP/opus-mt-no-uk,512,None,20
Helsinki-NLP/opus-mt-pl-no,512,None,20
Helsinki-NLP/opus-mt-pqe-en,512,None,20
Helsinki-NLP/opus-mt-pt-gl,512,None,20
Helsinki-NLP/opus-mt-pt-tl,512,None,20
Helsinki-NLP/opus-mt-rn-fr,512,None,20
Helsinki-NLP/opus-mt-ru-he,512,None,20
Helsinki-NLP/opus-mt-sn-sv,512,None,20
Helsinki-NLP/opus-mt-sv-lua,512,None,20
Helsinki-NLP/opus-mt-sv-nso,512,None,20
Helsinki-NLP/opus-mt-sv-to,512,None,20
Helsinki-NLP/opus-mt-tr-eo,512,None,20
Helsinki-NLP/opus-mt-uk-tr,512,None,20
Helsinki-NLP/opus-mt-vi-fr,512,None,20
Helsinki-NLP/opus-mt-xh-es,512,None,20
Helsinki-NLP/opus-mt-zh-sv,512,None,20
Helsinki-NLP/opus-mt-art-en,512,None,19
Helsinki-NLP/opus-mt-chk-fr,512,None,19
Helsinki-NLP/opus-mt-de-crs,512,None,19
Helsinki-NLP/opus-mt-en-sit,512,None,19
Helsinki-NLP/opus-mt-fi-lus,512,None,19
Helsinki-NLP/opus-mt-fiu-en,512,None,19
Helsinki-NLP/opus-mt-fr-ceb,512,None,19
Helsinki-NLP/opus-mt-fr-tl,512,None,19
Helsinki-NLP/opus-mt-fr-vi,512,None,19
Helsinki-NLP/opus-mt-guw-fr,512,None,19
Helsinki-NLP/opus-mt-hu-eo,512,None,19
Helsinki-NLP/opus-mt-inc-en,512,None,19
Helsinki-NLP/opus-mt-ja-sh,512,None,19
Helsinki-NLP/opus-mt-lt-pl,512,None,19
Helsinki-NLP/opus-mt-lt-ru,512,None,19
Helsinki-NLP/opus-mt-ms-fr,512,None,19
Helsinki-NLP/opus-mt-nl-no,512,None,19
Helsinki-NLP/opus-mt-no-sv,512,None,19
Helsinki-NLP/opus-mt-pap-fr,512,None,19
Helsinki-NLP/opus-mt-prl-es,512,None,19
Helsinki-NLP/opus-mt-rn-es,512,None,19
Helsinki-NLP/opus-mt-ro-eo,512,None,19
Helsinki-NLP/opus-mt-sv-is,512,None,19
Helsinki-NLP/opus-mt-sv-tn,512,None,19
Helsinki-NLP/opus-mt-toi-en,512,None,19
Helsinki-NLP/opus-mt-toi-es,512,None,19
Helsinki-NLP/opus-mt-vi-ru,512,None,19
Helsinki-NLP/opus-mt-yap-sv,512,None,19
Helsinki-NLP/opus-mt-zne-fr,512,None,19
Helsinki-NLP/opus-mt-af-ru,512,None,18
Helsinki-NLP/opus-mt-ber-es,512,None,18
Helsinki-NLP/opus-mt-ca-uk,512,None,18
Helsinki-NLP/opus-mt-ccs-en,512,None,18
Helsinki-NLP/opus-mt-da-no,512,None,18
Helsinki-NLP/opus-mt-de-eu,512,None,18
Helsinki-NLP/opus-mt-en-alv,512,None,18
Helsinki-NLP/opus-mt-en-tut,512,None,18
Helsinki-NLP/opus-mt-eo-el,512,None,18
Helsinki-NLP/opus-mt-es-no,512,None,18
Helsinki-NLP/opus-mt-es-tl,512,None,18
Helsinki-NLP/opus-mt-is-it,512,None,18
Helsinki-NLP/opus-mt-ja-he,512,None,18
Helsinki-NLP/opus-mt-lt-it,512,None,18
Helsinki-NLP/opus-mt-lt-tr,512,None,18
Helsinki-NLP/opus-mt-ms-de,512,None,18
Helsinki-NLP/opus-mt-nl-uk,512,None,18
Helsinki-NLP/opus-mt-pl-eo,512,None,18
Helsinki-NLP/opus-mt-ru-sv,512,None,18
Helsinki-NLP/opus-mt-swc-es,512,None,18
Helsinki-NLP/opus-mt-swc-fr,512,None,18
Helsinki-NLP/opus-mt-uk-sl,512,None,18
Helsinki-NLP/opus-mt-bg-ru,512,None,17
Helsinki-NLP/opus-mt-cs-eo,512,None,17
Helsinki-NLP/opus-mt-da-eo,512,None,17
Helsinki-NLP/opus-mt-el-eo,512,None,17
Helsinki-NLP/opus-mt-en-aav,512,None,17
Helsinki-NLP/opus-mt-et-ru,512,None,17
Helsinki-NLP/opus-mt-fi-tll,512,None,17
Helsinki-NLP/opus-mt-fr-no,512,None,17
Helsinki-NLP/opus-mt-it-bg,512,None,17
Helsinki-NLP/opus-mt-ja-ms,512,None,17
Helsinki-NLP/opus-mt-nic-en,512,None,17
Helsinki-NLP/opus-mt-nl-eo,512,None,17
Helsinki-NLP/opus-mt-no-nl,512,None,17
Helsinki-NLP/opus-mt-ro-fi,512,None,17
Helsinki-NLP/opus-mt-ru-af,512,None,17
Helsinki-NLP/opus-mt-ru-bg,512,None,17
Helsinki-NLP/opus-mt-ru-eu,512,None,17
Helsinki-NLP/opus-mt-sv-fi,512,None,17
Helsinki-NLP/opus-mt-sv-lg,512,None,17
Helsinki-NLP/opus-mt-tl-pt,512,None,17
Helsinki-NLP/opus-mt-af-eo,512,None,16
Helsinki-NLP/opus-mt-ar-he,512,None,16
Helsinki-NLP/opus-mt-ca-it,512,None,16
Helsinki-NLP/opus-mt-cel-en,512,None,16
Helsinki-NLP/opus-mt-hu-uk,512,None,16
Helsinki-NLP/opus-mt-it-ms,512,None,16
Helsinki-NLP/opus-mt-ja-nl,512,None,16
Helsinki-NLP/opus-mt-ja-ru,512,None,16
Helsinki-NLP/opus-mt-lt-eo,512,None,16
Helsinki-NLP/opus-mt-ru-no,512,None,16
Helsinki-NLP/opus-mt-tr-lt,512,None,16
Helsinki-NLP/opus-mt-uk-cs,512,None,16
Helsinki-NLP/opus-mt-vi-eo,512,None,16
guocheng98/HelsinkiNLP-FineTuned-Legal-es-zh,512,None,16
nickmuchi/kde4-marian-finetuned-en-fr,512,None,16
sgugger/marian-finetuned-kde4-en-to-fr,512,None,16
sshleifer/opus-mt-en-he,512,None,16
Helsinki-NLP/opus-mt-cs-uk,512,None,15
Helsinki-NLP/opus-mt-euq-en,512,None,15
Helsinki-NLP/opus-mt-ru-da,512,None,15
Helsinki-NLP/opus-mt-ru-lv,512,None,15
Helsinki-NLP/opus-mt-tpi-sv,512,None,15
Helsinki-NLP/opus-mt-uk-de,512,None,15
Helsinki-NLP/opus-mt-uk-pt,512,None,15
Helsinki-NLP/opus-mt-zh-fi,512,None,15
Helsinki-NLP/opus-tatoeba-fi-en,512,None,15
Helsinki-NLP/opus-mt-bnt-en,512,None,14
Helsinki-NLP/opus-mt-he-ru,512,None,14
Helsinki-NLP/opus-mt-ja-hu,512,None,14
Helsinki-NLP/opus-mt-ja-tr,512,None,14
Helsinki-NLP/opus-mt-pl-uk,512,None,14
Helsinki-NLP/opus-mt-sem-en,512,None,14
Helsinki-NLP/opus-mt-ar-el,512,None,13
Helsinki-NLP/opus-mt-bg-tr,512,None,13
Helsinki-NLP/opus-mt-he-es,512,None,13
Helsinki-NLP/opus-mt-it-ca,512,None,13
Helsinki-NLP/opus-mt-uk-bg,512,None,13
Helsinki-NLP/opus-mt-uk-no,512,None,13
Helsinki-NLP/opus-mt-uk-sh,512,None,13
Helsinki-NLP/opus-mt-zh-bg,512,None,13
Helsinki-NLP/opus-mt-zlw-en,512,None,13
Helsinki-NLP/opus-tatoeba-fr-it,512,None,13
Jour/m2m100_418M-fr,200,None,13
seduerr/t5-small-pytorch,300,None,13
Helsinki-NLP/opus-mt-uk-it,512,None,12
Helsinki-NLP/opus-mt-zh-ms,512,None,12
Helsinki-NLP/opus-mt-zlw-fiu,512,None,12
Helsinki-NLP/opus-tatoeba-he-fr,512,None,12
Helsinki-NLP/opus-tatoeba-it-he,512,None,12
vesteinn/german-icelandic-translation,512,None,12
Helsinki-NLP/opus-mt-sh-uk,512,None,11
Helsinki-NLP/opus-mt-uk-ca,512,None,11
Helsinki-NLP/opus-mt-uk-he,512,None,11
Helsinki-NLP/opus-tatoeba-he-it,512,None,11
Helsinki-NLP/opus-mt-he-it,512,None,10
Helsinki-NLP/opus-mt-ko-ru,512,None,10
Helsinki-NLP/opus-mt-fi-eo,512,None,9
Helsinki-NLP/opus-mt-uk-hu,512,None,9
lewtun/marian-finetuned-kde4-en-to-fr,512,None,9
Helsinki-NLP/opus-mt-ja-pt,512,None,8
Helsinki-NLP/opus-tatoeba-af-ru,512,None,8
Leisa/marian-finetuned-kde4-en-to-fr,512,None,8
NDugar/m2m100_418M-fr,200,None,8
Helsinki-NLP/opus-mt-zh-he,512,None,6
sshleifer/bb3b-tok,60,None,6
cstorm125/marianmt-th-zh_cn,512,None,5
cstorm125/marianmt-zh_cn-th,512,None,5
seduerr/pai-tl,300,None,5
subham92/translation_model_by_subham,512,None,5
Ogayo/Hel-ach-en,512,None,4
mrp/marian-finetuned-kde4-en-to-fr,512,None,4
ncduy/marian-finetuned-kde4-en-to-fr,512,None,3
mbateman/marian-finetuned-kde4-en-to-fr,512,None,2
CLAck/indo-pure,512,None,1
Helsinki-NLP/opus-mt-tc-base-gmw-gmw,512,None,1
CLAck/indo-mixed,512,None,0
CLAck/khmer-pure,512,None,0
yhavinga/mt5-base-test,300,None,0
20,2
60,1
128,3
200,6
300,9
512,1370
1000,2
1024,7
